name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,15:30,19:30,INR486,20Seats available,4.1230
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,16:00,20:00,INR486,34Seats available,4.4359
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,16:00,19:50,INR486,28Seats available,4.2157
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 05m,16:20,20:25,INR486,26Seats available,4.791
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,16:30,20:30,INR486,26Seats available,4.1156
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,16:45,20:45,INR486,29Seats available,4.1282
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,17:10,21:00,INR486,30Seats available,3.9129
Pammi Travels,1-Durgapur (West Bengal) to Kolkata,Durgapur NH2 GT Road Gandhi C...,Babughat,04h 00m,02:00,06:00,INR600,11Seats available,3.7
Royal Cruiser,1-Durgapur (West Bengal) to Kolkata,City Centre,Esplanade,04h 00m,02:00,06:00,475,8Seats available,4.093
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 10m,06:10,09:20,INR486,32Seats available,4.5108
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 10m,06:10,09:20,INR486,23Seats available,4.3171
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 15m,06:30,09:45,INR486,20Seats available,4.2250
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 20m,06:40,10:00,INR486,29Seats available,4.4347
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 10m,06:50,10:00,INR486,33Seats available,4.3282
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 15m,07:25,10:40,INR486,12Seats available,3.9266
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 15m,07:30,10:45,INR486,11Seats available,4.0101
Bijoyatra travels,1-Durgapur (West Bengal) to Kolkata,City Center,B C Roy Market,03h 25m,07:45,11:10,INR375,45Seats available,4.35
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,07:50,11:50,INR486,23Seats available,4.6201
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,02h 50m,08:10,11:00,INR486,6Seats available,4.2127
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,02h 40m,08:30,11:10,INR486,11Seats available,4.5171
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,08:30,12:30,INR486,36Seats available,4.782
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,08:45,12:45,INR486,29Seats available,4.7263
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,09:30,13:30,INR486,29Seats available,4.4128
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,09:45,13:45,INR486,35Seats available,4.5144
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,10:00,14:00,INR486,28Seats available,4.5194
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,10:30,14:30,INR486,40Seats available,4.8152
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,10:55,14:55,INR486,13Seats available,3.150
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,11:00,15:00,INR486,18Seats available,4.0110
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,04h 00m,11:30,15:30,INR486,29Seats available,4.5152
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,03h 50m,12:00,15:50,INR486,30Seats available,4.6204
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,12:30,16:30,INR486,33Seats available,4.2255
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,12:55,16:45,INR486,21Seats available,4.4259
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,13:10,17:10,INR486,20Seats available,4.4156
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,13:30,17:20,INR486,31Seats available,4.153
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,13:45,17:45,INR486,29Seats available,4.4308
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,14:10,18:00,INR486,33Seats available,4.1216
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 50m,14:20,18:10,INR486,45Seats available,4.6
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,04h 00m,14:50,18:50,INR486,29Seats available,4.3126
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,15:10,19:00,INR486,35Seats available,4.6297
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,15:30,19:20,INR486,27Seats available,4.4192
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,15:30,19:30,INR486,20Seats available,4.1230
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,16:00,20:00,INR486,34Seats available,4.4359
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,16:00,19:50,INR486,28Seats available,4.2157
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 05m,16:20,20:25,INR486,26Seats available,4.791
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,16:30,20:30,INR486,26Seats available,4.1156
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,16:45,20:45,INR486,29Seats available,4.1282
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,17:10,21:00,INR486,30Seats available,3.9129
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,03h 50m,17:30,21:20,INR486,29Seats available,3.9230
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 45m,17:50,21:35,INR486,37Seats available,4.2306
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 45m,18:15,22:00,INR486,29Seats available,3.7125
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Dunlop,04h 20m,18:30,22:50,INR486,36Seats available,4.6298
Pammi Travels,1-Durgapur (West Bengal) to Kolkata,Durgapur NH2 GT Road Gandhi C...,Babughat,03h 30m,03:00,06:30,INR1200,14Seats available,3.7
Pammi Travels,1-Durgapur (West Bengal) to Kolkata,Durgapur NH2 GT Road Gandhi C...,Babughat,04h 00m,02:00,06:00,INR600,11Seats available,3.7
Royal Cruiser,1-Durgapur (West Bengal) to Kolkata,City Centre,Esplanade,04h 00m,02:00,06:00,475,8Seats available,4.093
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 10m,06:10,09:20,INR486,32Seats available,4.5108
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 10m,06:10,09:20,INR486,23Seats available,4.3171
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 15m,06:30,09:45,INR486,20Seats available,4.2250
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 20m,06:40,10:00,INR486,29Seats available,4.4347
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 10m,06:50,10:00,INR486,33Seats available,4.3282
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 15m,07:25,10:40,INR486,12Seats available,3.9266
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 15m,07:30,10:45,INR486,11Seats available,4.0101
Bijoyatra travels,1-Durgapur (West Bengal) to Kolkata,City Center,B C Roy Market,03h 25m,07:45,11:10,INR375,45Seats available,4.35
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,07:50,11:50,INR486,23Seats available,4.6201
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,02h 50m,08:10,11:00,INR486,6Seats available,4.2127
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,02h 40m,08:30,11:10,INR486,11Seats available,4.5171
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,08:30,12:30,INR486,36Seats available,4.782
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,08:45,12:45,INR486,29Seats available,4.7263
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,09:30,13:30,INR486,29Seats available,4.4128
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,09:45,13:45,INR486,35Seats available,4.5144
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,10:00,14:00,INR486,28Seats available,4.5194
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,10:30,14:30,INR486,40Seats available,4.8152
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,10:55,14:55,INR486,13Seats available,3.150
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,11:00,15:00,INR486,18Seats available,4.0110
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,04h 00m,11:30,15:30,INR486,29Seats available,4.5152
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,03h 50m,12:00,15:50,INR486,30Seats available,4.6204
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,12:30,16:30,INR486,33Seats available,4.2255
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,12:55,16:45,INR486,21Seats available,4.4259
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,13:10,17:10,INR486,20Seats available,4.4156
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,13:30,17:20,INR486,31Seats available,4.153
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,13:45,17:45,INR486,29Seats available,4.4308
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,14:10,18:00,INR486,33Seats available,4.1216
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 50m,14:20,18:10,INR486,45Seats available,4.6
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,04h 00m,14:50,18:50,INR486,29Seats available,4.3126
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,15:10,19:00,INR486,35Seats available,4.6297
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,15:30,19:20,INR486,27Seats available,4.4192
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,15:30,19:30,INR486,20Seats available,4.1230
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,16:00,20:00,INR486,34Seats available,4.4359
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,16:00,19:50,INR486,28Seats available,4.2157
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 05m,16:20,20:25,INR486,26Seats available,4.791
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,16:30,20:30,INR486,26Seats available,4.1156
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,16:45,20:45,INR486,29Seats available,4.1282
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,17:10,21:00,INR486,30Seats available,3.9129
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,03h 50m,17:30,21:20,INR486,29Seats available,3.9230
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 45m,17:50,21:35,INR486,37Seats available,4.2306
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 45m,18:15,22:00,INR486,29Seats available,3.7125
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Dunlop,04h 20m,18:30,22:50,INR486,36Seats available,4.6298
Pammi Travels,1-Durgapur (West Bengal) to Kolkata,Durgapur NH2 GT Road Gandhi C...,Babughat,03h 30m,03:00,06:30,INR1200,14Seats available,3.7
Pammi Travels,1-Durgapur (West Bengal) to Kolkata,Durgapur NH2 GT Road Gandhi C...,Babughat,04h 00m,02:00,06:00,INR600,11Seats available,3.7
Royal Cruiser,1-Durgapur (West Bengal) to Kolkata,City Centre,Esplanade,04h 00m,02:00,06:00,475,8Seats available,4.093
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 10m,06:10,09:20,INR486,32Seats available,4.5108
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 10m,06:10,09:20,INR486,23Seats available,4.3171
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 15m,06:30,09:45,INR486,20Seats available,4.2250
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 20m,06:40,10:00,INR486,29Seats available,4.4347
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 10m,06:50,10:00,INR486,33Seats available,4.3282
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 15m,07:25,10:40,INR486,12Seats available,3.9266
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 15m,07:30,10:45,INR486,11Seats available,4.0101
Bijoyatra travels,1-Durgapur (West Bengal) to Kolkata,City Center,B C Roy Market,03h 25m,07:45,11:10,INR375,45Seats available,4.35
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,07:50,11:50,INR486,23Seats available,4.6201
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,02h 50m,08:10,11:00,INR486,6Seats available,4.2127
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,02h 40m,08:30,11:10,INR486,11Seats available,4.5171
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,08:30,12:30,INR486,36Seats available,4.782
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,08:45,12:45,INR486,29Seats available,4.7263
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,09:30,13:30,INR486,29Seats available,4.4128
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,09:45,13:45,INR486,35Seats available,4.5144
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,10:00,14:00,INR486,28Seats available,4.5194
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,10:30,14:30,INR486,40Seats available,4.8152
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,10:55,14:55,INR486,13Seats available,3.150
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,11:00,15:00,INR486,18Seats available,4.0110
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,04h 00m,11:30,15:30,INR486,29Seats available,4.5152
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,03h 50m,12:00,15:50,INR486,30Seats available,4.6204
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,12:30,16:30,INR486,33Seats available,4.2255
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,12:55,16:45,INR486,21Seats available,4.4259
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,13:10,17:10,INR486,20Seats available,4.4156
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,13:30,17:20,INR486,31Seats available,4.153
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,13:45,17:45,INR486,29Seats available,4.4308
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,14:10,18:00,INR486,33Seats available,4.1216
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 50m,14:20,18:10,INR486,45Seats available,4.6
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,04h 00m,14:50,18:50,INR486,29Seats available,4.3126
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,15:10,19:00,INR486,35Seats available,4.6297
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 50m,15:30,19:20,INR486,27Seats available,4.4192
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,04h 00m,15:30,19:30,INR486,20Seats available,4.1230
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,16:00,20:00,INR486,34Seats available,4.4359
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,16:00,19:50,INR486,28Seats available,4.2157
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 05m,16:20,20:25,INR486,26Seats available,4.791
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,04h 00m,16:30,20:30,INR486,26Seats available,4.1156
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,04h 00m,16:45,20:45,INR486,29Seats available,4.1282
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 50m,17:10,21:00,INR486,30Seats available,3.9129
Greenline (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center,Karunamoyee,03h 50m,17:30,21:20,INR486,29Seats available,3.9230
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 45m,17:50,21:35,INR486,37Seats available,4.2306
Shyamoli Paribahan Pvt Ltd,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Esplanade,03h 45m,18:15,22:00,INR486,29Seats available,3.7125
Express Line,1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Dunlop,04h 20m,18:30,22:50,INR486,36Seats available,4.6298
Pammi Travels,1-Durgapur (West Bengal) to Kolkata,Durgapur NH2 GT Road Gandhi C...,Babughat,03h 30m,03:00,06:30,INR1200,14Seats available,3.7
Pammi Travels,1-Durgapur (West Bengal) to Kolkata,Durgapur NH2 GT Road Gandhi C...,Babughat,04h 00m,02:00,06:00,INR600,11Seats available,3.7
Royal Cruiser,1-Durgapur (West Bengal) to Kolkata,City Centre,Esplanade,04h 00m,02:00,06:00,475,8Seats available,4.093
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 10m,06:10,09:20,INR486,32Seats available,4.5108
Express Line (Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 10m,06:10,09:20,INR486,23Seats available,4.3171
Greenline,1-Durgapur (West Bengal) to Kolkata,City Center,Esplanade,03h 15m,06:30,09:45,INR486,20Seats available,4.2250
SHYAMOLI Pvt. Ltd.(Karunamoyee),1-Durgapur (West Bengal) to Kolkata,City Center Durgapur,Karunamoyee,03h 20m,06:40,10:00,INR486,29Seats available,4.4347
